address,place_name,relevance,longitude,latitude
"7th Block Jayanagar,Bangalore,Karnataka,India","Jayanagar 7th Block, Karisandra Ward, South Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, - 560011, India",0.87,77.5775504,12.9254648
"2nd Phase JP Nagar,Bangalore,Karnataka,India","State Bank of India, 8th Main, JP Nagar 2nd Phase, J P Nagar, South Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 560069, India",0.721,77.5950737,12.9104179
"Kammanahalli,Bangalore,Karnataka,India","Kammanahalli, East Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560033, India",0.6799999999999999,77.6377094,13.0093455
"K G Colony,Bangalore,Karnataka,India","Marathahalli Colony Post Office, Varthur Road, HAL Airport Ward, Mahadevapura Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560037, India",0.9981495857429428,77.6882298,12.9559165
"Banashankari,Bangalore,Karnataka,India","Banashankari, Ganesh, Shanieshwara Temple, Sri Ram Mandir Road, Sampangi Rama Nagara, Sampangiram Nagar Ward, East Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560027, India",0.431,77.59445195,12.96528325
"Herohalli,Bangalore,Karnataka,India","Herohalli, Rajarajeshwari Nagar Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560018, India",0.8985234575814972,77.4870119,12.9912345
"Chikkabanavar,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"HRBR Layout,Bangalore,Karnataka,India","HRBR Layout, Kacharkanahalli, East Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 540045, India",0.6449999999999999,77.6340078,13.0251863
"Ashwini layout,Bangalore,Karnataka,India","1st Ashwini Street, ST Bed Layout, Ejipura, South Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 560034, India",0.6199999999999999,77.6285895,12.9388777
"Marathalli bridge,Bangalore,Karnataka,India","Vasan Eye Care Hospital, Marathalli, Outer Ring Road, Doddanekundi, Dodda Nekkundi, Mahadevapura Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560037, India",0.431,77.7017686,12.9646477
"Dooravani Nagar,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"JCR Layout,Bangalore,Karnataka,India","JCR Layout, Panathur, Varthuru, Mahadevapura Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 5600109, India",0.6199999999999999,77.7044673,12.9335354
"Nehru Nagar,Bangalore,Karnataka,India","Nehru Park, Gandhinagar, West Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",0.6699999999999999,77.57670572673484,12.9882378
"Kanakapura,Bangalore,Karnataka,India","Forum Kanakapura (u/c), Vasanthapura, Bommanahalli Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, India",0.6199999999999999,77.56336379757902,12.88857085
"Papareddipalya,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Venkatapura,Bangalore,Karnataka,India","Venkatapura, Hosakote taluk, Bangalore Rural, Karnataka, 562102, India",0.7050000000000001,77.7819989,13.1141369
"Sneha Colony,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Konanakunte,Bangalore,Karnataka,India","Konanakunte, Anjanapura, Bommanahalli Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 560062, India",0.7659605789649304,77.5697529,12.8792861
"Hosapalya,Bangalore,Karnataka,India","Hosapalya, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, India",0.7050000000000001,77.482913,12.8419732
"Doddagubbi,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Sector 6 HSR Layout,Bangalore,Karnataka,India","Sector 6, HSR Layout Ward, Bommanahalli Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 380068, India",0.97,77.629926,12.9137758
"Margondanahalli,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"ITI Layout,Bangalore,Karnataka,India","ITI Layout, Jnana Bharathi, Rajarajeshwari Nagar Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560056, India",0.7699999999999999,77.5016708,12.9665733
"R.T. Nagar,Bangalore,Karnataka,India","Vasan Eye Care Hospital, R.T.Nagar, Ganganagara 5th Main Road, Ganga Nagar, Ganga Nagar Ward, East Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560032, India",0.621,77.5920609,13.0251833
"Tumkur Road,Bangalore,Karnataka,India","Tumkur Road, Malleswaram, West Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560012, India",0.6199999999999999,77.5589159,13.0181438
"Vasanthapura,Bangalore,Karnataka,India","Vasanthapura, Bommanahalli Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 560062, India",0.6799999999999999,77.55955229173568,12.88929715
"Hosahalli,Bangalore,Karnataka,India","Hosahalli, Bangalore North, Bangalore Urban, Karnataka, 562134, India",0.7050000000000001,77.641836,13.1406199
"GM Palaya,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"near Ramanashree California resort,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"6th block banashankari 3rd stage, 100 feet ORR,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Jalahalli East,Bangalore,Karnataka,India","Kendriya Vidyalaya No.2, Jalahalli East, Kendriya Vidyalaya No.2, Yelahanka Road, MS Palaya, Kuvempu Nagar, Yelahanka Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560014, India",0.5209999999999999,77.54345050413951,13.06417205
"Poornapragna Housing Society Layout,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Hosakerehalli,Bangalore,Karnataka,India","Hosakerehalli, Hosakerehalli Ward, South Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 560085, India",0.7050000000000001,77.5378332,12.9301881
"Huskur,Bangalore,Karnataka,India","Huskur, Anekal, Bangalore Urban, Karnataka, 560100"", India",0.7050000000000001,77.7071019,12.8607674
"Indira Nagar,Bangalore,Karnataka,India","Indiranagar, Jogupalya, East Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560038, India",0.8916856024501765,77.6404672,12.9732913
"Shanthala Nagar,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Teachers Colony,Bangalore,Karnataka,India","Teachers Colony, Jakkasandra, South Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, India",0.7699999999999999,77.6341185,12.9188265
"Bettahalsoor,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Srinivasa Nagar,Bangalore,Karnataka,India","Srinivasa  Nursing Home, Charles Campbell Road, Cox Town, Sarvagna Nagar, East Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 56005, India",0.5209999999999999,77.6220456,12.9965077
"Sulthangunta,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Byrathi Village,Bangalore,Karnataka,India","Byrathi, Hudi, Mahadevapura Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 56007, India",0.6799999999999999,77.6520993,13.0563529
"Kodichikkanahalli,Bangalore,Karnataka,India","Kodichikkanahalli, Bilekahalli, Bommanahalli Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 76, India",0.6799999999999999,77.6124269,12.8966996
"Ambedkar Colony,Bangalore,Karnataka,India","Ambedkar Ground, BMRCL Relocated Colony, Jalahalli, Rajarajeshwari Nagar Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",0.7199999999999999,77.52921856814623,13.0457579
"Varthur Road,Bangalore,Karnataka,India","Varthur Road, P R Layout, Bellanduru, Mahadevapura Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560037, India",0.6199999999999999,77.7025291,12.9567864
"Anjappa Layout,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Avalahalli,Bangalore,Karnataka,India","Avalahalli, Deepanjali Nagar, South Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 560039, India",0.7050000000000001,77.5402044,12.9437456
"Prakruthi Nagar,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Sadaramangala,Bangalore,Karnataka,India","Sadaramangala, K Dommasandra, Bangalore East, Bangalore Urban, Karnataka, 560067, India",0.7050000000000001,77.7375086,12.9989026
"Anjanapura,Bangalore,Karnataka,India","Anjanapura, Bommanahalli Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 560108, India",0.6799999999999999,77.5580713,12.8580811
"Abbigere,Bangalore,Karnataka,India","Abbigere, Shettihalli, Dasarahalli Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560015, India",0.7050000000000001,77.5288653,13.0742739
"Tindlu,Bangalore,Karnataka,India","Tindlu, Devanahalli taluk, Bangalore Rural, Karnataka, 562163, India",0.7050000000000001,77.5947061,13.2338969
"B Narayanapura,Bangalore,Karnataka,India","B. Narayanapura, Devasandra, Mahadevapura Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560048, India",0.7949999999999999,77.6848622,12.9980556
"Green Garden Layout,Bangalore,Karnataka,India","Green Garden Layout, Singasandra, Bommanahalli Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, India",0.82,77.64516248660641,12.87209015
"Gubbalala,Bangalore,Karnataka,India","Gubbalala, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 560062, India",0.7050000000000001,77.5416809,12.8856635
"Dairy Circle,Bangalore,Karnataka,India","Dairy Circle, Dairy Circle Flyover (u/c), Yelahanka New Town, Yelahanka Satellite Town, Yelahanka Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560064, India",0.5209999999999999,77.5765826,13.0992979
"Parappana Agrahara,Bangalore,Karnataka,India","GLPS Parappana Agrahara, Singasandra, Bommanahalli Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, - 560068, India",0.7199999999999999,77.6597705,12.8817347
"Jeevan bima nagar,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Narayana Nagar 1st Block,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"KSRTC Layout,Bangalore,Karnataka,India","KSRTC Travel House, Kanteerava Studio Main Road, Nandini Layout, Nandini Layout Ward, West Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560096, India",0.5209999999999999,77.5327689,13.0218526
"P&T Colony,Bangalore,Karnataka,India",Philippines,0.8695214658806055,122.7312101,12.7503486
"Cunningham Road,Bangalore,Karnataka,India","Cunningham Road, Sampangiram Nagar Ward, East Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560051, India",0.6199999999999999,77.5970428,12.9845781
"New Gurappana Palya,Bangalore,Karnataka,India","GUHPS New Gurappana Palya, Gurappanapalya Ward, South Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 560029, India",0.82,77.6041393,12.9242342
"Chelekare,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Palanahalli,Bangalore,Karnataka,India","Palanahalli Lake, Jakkuru, Yelahanka Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",0.6199999999999999,77.6168046706018,13.11608105
"Vadarpalya,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Kudlu,Bangalore,Karnataka,India","Kudlu, Singasandra, Bommanahalli Zone, Bengaluru, Anekal, Bangalore Urban, Karnataka, - 560068, India",0.7050000000000001,77.6555716,12.8889126
"Shivanagar,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"V.V Puram,Bangalore,Karnataka,India","Lalbagh West Gate, V V Puram, Rashtriya Vidyalaya Road, Mavalli, Vishveshwara Puram, South Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 572161, India",0.621,77.5799414,12.9491845
"Sector 3 HSR Layout,Bangalore,Karnataka,India","Sector 3, HSR Layout Ward, Bommanahalli Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 560068, India",0.97,77.6425034,12.9091034
"Banashankari Stage VI,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"HMT Layout,Bangalore,Karnataka,India","HMT Layout, Ganga Nagar Ward, East Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560032, India",0.6449999999999999,77.5921251,13.0276524
"Basavanagara,Bangalore,Karnataka,India","Basavanagara, Bangalore-Mysore Road, Hemmigepura, Rajarajeshwari Nagar Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 560074, India",0.431,77.4676251,12.9010645
"Cox Town,Bangalore,Karnataka,India","Cox Town, Sarvagna Nagar, East Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 56005, India",0.8529799700802401,77.6208684,12.9954832
"Kalasipalya,Bangalore,Karnataka,India","Kalasipalya, Dharmaraya Swamy Temple Ward, South Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560 002, India",0.7050000000000001,77.5768148,12.958189
"Kathriguppe,Bangalore,Karnataka,India","Kathriguppe Main Road, Katriguppe, South Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 56085, India",0.5199999999999999,77.5514022,12.9277134
"HBR Layout,Bangalore,Karnataka,India","HBR Layout, East Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",0.7699999999999999,77.6323597,13.0358698
"4 Bedroom Farm House in Bagalur,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Yelahanka New Town,Bangalore,Karnataka,India","Yelahanka New Town, Yelahanka Satellite Town, Yelahanka Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560160, India",0.895,77.5811889,13.0978039
"Sahakara Nagar,Bangalore,Karnataka,India","Sahakara Nagar CQAL Kids Park, Maruthi Nagara, Kodigehalli, Yelahanka Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560092, India",0.6699999999999999,77.58006135480495,13.0621474
"manyata park,Bangalore,Karnataka,India","Manyata Park, Manyata Residency, Thanisandra, Yelahanka Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, India",0.6699999999999999,77.62123997373175,13.0551983
"Rachenahalli,Bangalore,Karnataka,India","Rachenahalli, Thanisandra, Yelahanka Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560005, India",0.6799999999999999,77.6232576,13.0588586
"Belathur,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Sadashiva Nagar,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Yelachenahalli,Bangalore,Karnataka,India","Yelachenahalli, Yelchenahalli Ward, Bommanahalli Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 560082, India",0.6799999999999999,77.5700846,12.897971
"Shirdi Sai Layout,Bangalore,Karnataka,India","Shirdi Sai Baba Temple, Sai Baba Mandira Road, Easwara Layout, Jogupalya, East Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560008, India",0.621,77.6303775,12.969801
"Kodbisanhalli,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Sathya Sai Layout,Bangalore,Karnataka,India","Sri Sathya Sai General Hospital, Whitefield Main Road, Sai Layout, Hagadur, Mahadevapura Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560066, India",0.621,77.75111514194242,12.97346105
"Indiranagar HAL 2nd Stage,Bangalore,Karnataka,India","Indiranagar Double Road, Domlur 2nd Stage, Domlur Ward, East Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560071, India",0.695,77.6416434,12.9633651
"Vishwanatha Nagenahalli,Bangalore,Karnataka,India","Vishwanatha Nagenahalli, Vishwantha Nagenhalli Main Road, Kanaka Nagar, Vishwanath Nagenahalli, East Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560024, India",0.5209999999999999,77.6048537,13.0395504
"Singapura Village,Bangalore,Karnataka,India","Singapura, Kuvempu Nagar, Yelahanka Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560014, India",0.7050000000000001,77.5377059,13.0782386
"Bendiganahalli,Bangalore,Karnataka,India","Bendiganahalli, Hosakote taluk, Bangalore Rural, Karnataka, India",0.7050000000000001,77.8337043,13.2173482
"Hosakerehalli Layout,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Hennagara,Bangalore,Karnataka,India","Hennagara, Anekal, Bangalore Urban, Karnataka, 562106, India",0.7050000000000001,77.6733345,12.7883084
"Ferrar Nagar,Bangalore,Karnataka,India","Ferrar Nagar Main Road, Prestige Montecarlo, Chowdeswari Ward, Yelahanka Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560064, India",0.6199999999999999,77.5741161,13.1147587
"Green Glen Layout,Bangalore,Karnataka,India","Green Glen Layout, Bellanduru, Mahadevapura Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 530103, India",0.87,77.6701877,12.9269039
"BAGUR,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Thubarahalli,Bangalore,Karnataka,India","Thubarahalli, Dodda Nekkundi, Mahadevapura Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560 037, India",0.7050000000000001,77.7213154,12.9547872
"M.G Road,Bangalore,Karnataka,India","Mahatma Gandhi Road, Craig Park Layout, Shantala Nagar, East Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560042, India",0.72,77.6193071,12.972511
"Naganathapura,Bangalore,Karnataka,India","BES Naganathapura, Singasandra, Bommanahalli Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 560 100, India",0.6199999999999999,77.6714141,12.8717726
"Horamavu Banaswadi,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"1st Phase JP Nagar,Bangalore,Karnataka,India","State Bank of India, Sarakki Main Road (9th Cross), JP Nagar 1st Phase, Sarakki, South Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 560078, India",0.721,77.5815408,12.9104906
"Kaverappa Layout,Bangalore,Karnataka,India","Kaverappa Layout, Varthuru, Mahadevapura Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 5600109, India",0.7699999999999999,77.7008465,12.9367661
"NGR Layout,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Divya Unnathi Layout,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Vasantha Vallabha Nagar,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"sapthagiri Layout,Bangalore,Karnataka,India","Seven Hills Layout, Vasanthpura Ward, Bommanahalli Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 560061, India",0.6699999999999999,77.5521201,12.9140392
"Seegehalli,Bangalore,Karnataka,India","Seegehalli, Doddaballapura taluk, Bangalore Rural, Karnataka, India",0.7050000000000001,77.6399972,13.3641543
"BEML Layout,Bangalore,Karnataka,India","BEML Layout, Dodda Nekkundi, Mahadevapura Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, India",0.7199999999999999,77.7192064,12.9599662
"Alur,Bangalore,Karnataka,India","Albert Victor Road, K R Market Ward, West Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560 002, India",0.5199999999999999,77.5716719,12.9606132
"Devarabisanahalli,Bangalore,Karnataka,India","Government Higher Primary School Devarabisanahalli, Lane 6, Adarsh Palm Retreat, Bellanduru, Mahadevapura Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560103, India",0.4209999999999999,77.6914948,12.9236532
"NRI Layout,Bangalore,Karnataka,India","NRI hostel, 4th Cross Road, AECS Layout A Block, Dodda Nekkundi, Mahadevapura Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 56006, India",0.5209999999999999,77.7110535870043,12.96662815
"Sidedahalli,Bangalore,Karnataka,India","Sidedahalli, Kuduregere Main Road, MEI Layout, Bagalakunte, Dasarahalli Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 562162, India",0.431,77.4953754,13.0625424
"Dwarka Nagar,Bangalore,Karnataka,India","Dwarka Nagar, Hesaraghatta Road, Achyutha Nagara, Chikka Banavara, Bangalore North, Bangalore Urban, Karnataka, 560088, India",0.5209999999999999,77.4949031,13.0880852
"ITPL,Bangalore,Karnataka,India","ITPL,Whitefield, Whitefield Road, SAN Engineering and Locomotives Company, Kadugodi, Mahadevapura Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 56066, India",0.431,77.7369153,12.9876616
"Thurahalli,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Hallehalli,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Kattigenahalli,Bangalore,Karnataka,India","Kattigenahalli, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560 064, India",0.7050000000000001,77.627356,13.1194349
"Marathi Layout,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Weavers Colony,Bangalore,Karnataka,India","Weavers Colony, Gottigere Ward, Bommanahalli Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 560108, India",0.7699999999999999,77.5831295,12.8454948
"Raghavendra Nagar,Bangalore,Karnataka,India","Sri Guru Raghavendra Nagar, Konanakunte, Bommanahalli Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 560083, India",0.7699999999999999,77.5777361,12.8918543
"KR Layout,Bangalore,Karnataka,India","KR Puram Market road, Shree Vinayaka Layout, K R Puram, Mahadevapura Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560036, India",0.6199999999999999,77.6960474,13.0174886
"Babusapalaya,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Nagappa Reddy Layout,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Kempapura,Bangalore,Karnataka,India","Kempapura, Hosakote taluk, Bangalore Rural, Karnataka, 562102, India",0.7050000000000001,77.8020446,13.1311691
"BTM 1st Stage,Bangalore,Karnataka,India","Bangalore One, BTM, 13th Main Road, BTM Layout 1st Stage, Madivala, South Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, - 560034, India",0.6309999999999999,77.6089475,12.916961
"Kariyammana Agrahara,Bangalore,Karnataka,India","Kariyammana Agrahara, Bellanduru, Mahadevapura Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 5600109, India",0.7699999999999999,77.6880886,12.9380248
"Hessarghatta,Bangalore,Karnataka,India","More Supermarket Hessarghatta, Hesaraghatta Main Road, Bagalagunte, Bagalakunte, Dasarahalli Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560073, India",0.4209999999999999,77.50762318993515,13.04842585
"Binnamangala,Bangalore,Karnataka,India","Binnamangala, Hoysala Nagara, East Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560038, India",0.6799999999999999,77.6416769,12.9839881
"Suraksha Nagar,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Lakshmi Layout,Bangalore,Karnataka,India","Lakshmi Narayana Temple Road, Vaikuntam Layout, Dodda Nekkundi, Mahadevapura Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560 037, India",0.6199999999999999,77.7138776,12.9595987
"Iblur Village,Bangalore,Karnataka,India","Iblur, HSR Layout Ward, Bommanahalli Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 530103, India",0.7050000000000001,77.6633431,12.922544
"Kadugondanahalli,Bangalore,Karnataka,India","Kadugondanahalli, Kadugondanahalli Ward, East Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 540045, India",0.7050000000000001,77.6215464,13.0207029
"Basava Nagar,Bangalore,Karnataka,India","Basava Bhavan, Sampangiram Nagar Ward, East Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",0.7199999999999999,77.58874456879997,12.9854607
"2nd Block Hrbr Layout,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Ananth Nagar,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Canara Bank Layout,Bangalore,Karnataka,India","Canara Bank Layout, Vidyaranyapura, Yelahanka Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560065, India",0.87,77.5783554,13.068572
"Narasapura,Bangalore,Karnataka,India","Narasapura, Nelamangala taluk, Bangalore Rural, Karnataka, 562132, India",0.7050000000000001,77.3245045,13.2043595
"Manjunath Nagar,Bangalore,Karnataka,India","Manjunath Nagar, Rajaji Nagar Ward, West Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560010, India",0.7699999999999999,77.5480532,12.9939514
"Basapura,Bangalore,Karnataka,India","The Paradise Residential Sch, Basapura, Begur, Bommanahalli Zone, Vittasandra, Bangalore South, Bangalore Urban, Karnataka, - 560068, India",0.6299999999999999,77.645392,12.8657376
"Channasandra,Bangalore,Karnataka,India","Channasandra, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 56066, India",0.7050000000000001,77.7683853,12.9804938
"Singena Agrahara,Bangalore,Karnataka,India","Singena Agrahara, Anekal, Bangalore Urban, Karnataka, 560100"", India",0.7949999999999999,77.7153121,12.8383527
"Sector 1 HSR Layout,Bangalore,Karnataka,India","Sector 1, HSR Layout Ward, Bommanahalli Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 5560034, India",0.97,77.6482844,12.9154717
"Mango Garden Layout,Bangalore,Karnataka,India","Mangoe Avenue, Sai Layout, Hagadur, Mahadevapura Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560066, India",0.6199999999999999,77.7488028,12.9730876
"Kacharakanahalli,Bangalore,Karnataka,India","Kacharakanahalli, Hosakote taluk, Bangalore Rural, Karnataka, 560117, India",0.7050000000000001,77.814568,12.9957647
"Bidere Agarahara, Behind Safal market,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Grihalakshmi Layout,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Gopalkrishna Nagar,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Choodasandra,Bangalore,Karnataka,India","Choodasandra, Bangalore East, Bangalore Urban, Karnataka, 560035, India",0.7050000000000001,77.680378,12.8921555
"Sai Gardens,Bangalore,Karnataka,India","Sai Garden, SH35, Belthur, Sheegehalli, Bangalore East, Bangalore Urban, Karnataka, 56066, India",0.4209999999999999,77.7594592,13.0103851
"Dodda Kempaiah Layout,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Hanumanth Nagar,Bangalore,Karnataka,India","Hanumanth Nagar Ward, South Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",0.7699999999999999,77.55969846934936,12.947549
"Kaikondrahalli,Bangalore,Karnataka,India","Kaikondrahalli, Sarjapura Road, Ambalipura, Bellanduru, Mahadevapura Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560035, India",0.431,77.6774245,12.9139438
"Hunasamaranahalli,Bangalore,Karnataka,India","Hunasamaranahalli, Bangalore North, Bangalore Urban, Karnataka, 562157, India",0.6618117876502597,77.6191241,13.1440103
"RWF West Colony,Bangalore,Karnataka,India","RWF Colony Stadium, 7th B Cross Road, Yelahanka New Town, Yelahanka Satellite Town, Yelahanka Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560064, India",0.5209999999999999,77.58047951981871,13.1014783
"Bileshivale,Bangalore,Karnataka,India","Bileshivale, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560 077, India",0.7050000000000001,77.6710224,13.0543306
"Neeladri Nagar,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Frazer Town,Bangalore,Karnataka,India","Frazer Town, Pulikeshinagar, East Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 56005, India",0.8577849269397958,77.6130165,12.996845
"Williams Town,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Jaya Nagar East,Bangalore,Karnataka,India","India Sports & Scientific Co., Koppikar Road, J C Nagar, Kamaripet, Hubballi, Hubballi taluku, Dharwad district, Karnataka, 580020, India",0.321,75.1420273,15.3508066
"Iggalur,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
